Day,Time,Speed
1,360,17101986.513959598
1,362,17101986.513959598
1,363,17101986.513959594
1,365,17101986.513959598
1,366,17101986.513959598
1,367,17101986.513959598
1,369,17101986.513959598
1,370,17101986.513959598
1,371,17101986.5139596
1,372,17101986.513959598
1,373,17101986.513959598
1,374,17101986.513959598
1,375,17101986.513959598
1,376,17101986.513959598
1,377,17101986.513959598
1,378,17101986.513959598
1,379,17101986.5139596
1,380,17101986.513959598
1,381,17101986.513959598
1,382,17101986.513959598
1,383,17101986.513959598
1,384,17101986.513959598
1,385,17101986.513959598
1,386,17101986.513959598
1,387,17101986.513959598
1,388,17101986.513959594
1,389,17101986.513959594
1,390,17101986.513959594
1,391,17101986.513959598
1,392,17101986.513959594
1,393,17101986.513959594
1,394,17101986.513959594
1,395,17101986.513959594
1,396,17101986.513959594
1,397,17101986.513959594
1,398,17101986.51395959
1,399,17101986.51395959
1,400,17101986.513959598
1,401,17101986.51395959
1,402,17101986.5139596
1,403,17101986.5139596
1,404,17101986.51395961
1,405,17101986.513959605
1,406,17101986.51395961
1,407,17101986.513959613
1,408,16583906.809416885
1,409,14343324.918293286
1,410,14540592.811546799
1,411,14721386.846794436
1,412,14932115.881830707
1,413,13980927.145628715
1,414,14565306.1035164
1,415,12928221.459689943
1,416,12988306.492346348
1,417,13195739.047316482
1,418,12390312.69532373
1,419,12421284.249869501
1,420,11468004.450628834
1,421,12315485.51149469
1,422,11829449.67059718
1,423,11979314.640824871
1,424,10613757.111849211
1,425,11099879.683700839
1,426,10543292.71560569
1,427,10959133.718263973
1,428,10798095.934853114
1,429,10702668.154689629
1,430,10603606.533016138
1,431,10256955.88213725
1,432,10148724.410735434
1,433,9778905.018869746
1,434,10044566.611191042
1,435,10112003.06945206
1,436,9809788.549280955
1,437,9884913.605322326
1,438,9740283.825846748
1,439,9624791.985731555
1,440,9746845.072624566
1,441,9687812.743173348
1,442,9510390.323097378
1,443,9437554.457680602
1,444,9352665.557404948
1,445,9427613.461873995
1,446,9137843.660909174
1,447,9229124.976554262
1,448,9363990.625854842
1,449,9137526.517251732
1,450,9107751.390320837
1,451,9358381.981781904
1,452,9794933.065769918
1,453,8960139.216701414
1,454,9197606.48407219
1,455,9172217.636042163
1,456,9424997.172087861
1,457,9134120.620760547
1,458,9080545.094256623
1,459,9366981.257998982
1,460,9289028.89995446
1,461,9183092.865140771
1,462,9215475.725329246
1,463,9131404.103262898
1,464,9252100.974359576
1,465,9310431.718294546
1,466,8910592.864025244
1,467,8770124.054762533
1,468,9282057.089239828
1,469,9391651.724270346
1,470,9154735.093607334
1,471,9069602.22827611
1,472,9189082.614039943
1,473,9153987.689442819
1,474,8751886.71414143
1,475,8838219.273709305
1,476,9132222.923180964
1,477,9015119.675006216
1,478,9033416.670442555
1,479,8759103.358049236
1,480,8899688.08145976
1,481,8962779.902419202
1,482,8952485.041063452
1,483,8845948.720623635
1,484,9021567.550751448
1,485,9079722.075615535
1,486,8932308.711654875
1,487,8783051.302505268
1,488,8670785.163730377
1,489,8463187.265688162
1,490,8660645.481805358
1,491,8557092.410652597
1,492,8302055.836402193
1,493,8411594.871895185
1,494,8284542.153806988
1,495,8257450.389163207
1,496,8396241.116023941
1,497,8424833.965081295
1,498,8277167.618658164
1,499,9006154.160277743
1,500,8544412.569791619
1,501,8429627.56446719
1,502,8514831.308632618
1,503,8553463.176257715
1,504,8294208.887417926
1,505,8214786.103968362
1,506,8220743.693751159
1,507,8724168.56432093
1,508,8297756.97172107
1,509,8458601.25107898
1,510,8596846.317819413
1,511,8318536.877851819
1,512,8704599.214937864
1,513,8879932.610638974
1,514,8384996.786567724
1,515,8456213.17546466
1,516,8286417.859591803
1,517,8610850.16369617
1,518,8684036.691468313
1,519,8504789.452980991
1,520,8362648.941877039
1,521,8950071.421220202
1,522,8265815.778693747
1,523,8623508.201288339
1,524,8502747.206599912
1,525,8770784.10817502
1,526,8352195.146941415
1,527,8470337.497427274
1,528,8845965.544623958
1,529,8420871.748609437
1,530,8752292.90476217
1,531,8500135.258883638
1,532,8107827.416853182
1,533,8736552.79349959
1,534,8568723.500256235
1,535,8973158.58853604
1,536,8701102.541450867
1,537,8424208.435687903
1,538,8084552.010112199
1,539,9106910.63876584
1,540,8485393.994568106
1,541,7794427.37502337
1,542,9233255.710535442
1,543,8585033.12468598
1,544,8816863.288606819
1,545,8177017.319309367
1,546,8580528.099910388
1,547,9159240.547130132
1,548,8605654.873189561
1,549,8279423.637205612
1,550,8204655.161722531
1,551,7242392.909038359
1,552,8962872.001799088
1,553,7675637.501377623
1,554,8338614.143042372
1,555,8518662.926309943
1,556,8493526.804084152
1,557,10017115.020498525
1,558,6429984.484794747
1,559,13124544.663153132
1,560,15869119.57592115
1,561,10564461.365523033
1,562,15707688.0214496
1,563,17101986.52946639
1,564,12805584.3233845
1,565,17101986.542393237
1,566,15813555.810024448
1,567,17101986.567439448
1,568,17101986.585857198
1,569,13673206.150618337
1,570,12988649.38208965
1,571,17101986.69234724
1,572,10068942.946559124
1,573,7602896.679304557
1,574,7864384.40064938
1,575,6461423.430425195
1,576,6014012.710807421
1,577,13131356.634599568
1,578,11768951.207203846
1,579,4300995.447788801
1,580,10078151.714316035
1,581,8222713.880675741
1,582,6484701.082582881
1,583,12234292.21566175
1,584,8540909.544517152
1,585,3943797.203901491
1,586,10653469.654017178
1,587,14991869.057941033
1,588,5011918.028359554
1,589,8715172.62051413
1,591,8017973.406079108
1,592,7217655.313595049
1,593,16604324.755466197
1,595,3510954.6149702747
1,596,8577177.021333376
1,600,653961.2488216528
1,601,13518631.62758327
1,603,937609.0918414945
1,612,10085630.458458386
1,642,11980079.836920815
1,645,13059920.278390318
1,650,3304489.547588991
1,652,19027271.82743445
1,655,2248312.6545003285
1,656,6694944.562719922
1,657,4471064.248473022
1,658,2882227.5880972734
1,659,4792938.373537447
1,660,17582377.88020209
1,661,11202221.255266067
1,662,11414350.34211111
1,663,6782908.107026785
1,664,12519490.102733046
1,665,10115673.066726094
1,666,7966518.8552791905
1,667,14279162.351678366
1,668,5620502.852392387
1,669,5174697.099797942
1,670,11099655.422347996
1,671,12439385.748164
1,672,16081846.789544074
1,673,7549301.831366586
1,674,4129215.2199568665
1,675,10537945.051272431
1,676,11390461.341512043
1,677,7949902.290199541
1,678,10229441.57627575
1,679,10620178.687342798
1,680,8474829.757372752
1,681,10901022.955742432
1,682,9211926.288868945
1,683,8519233.525484044
1,684,9266385.23788367
1,685,9852743.094388563
1,686,11289321.565554166
1,687,9918120.10640173
1,688,9974517.470033515
1,689,9699396.290242078
1,690,10405763.947095057
1,691,11324113.507664917
1,692,9679231.525027202
1,693,9510010.389986688
1,694,10704667.325584164
1,695,10443478.711687006
1,696,9189062.430837
1,697,10264240.366651248
1,698,9990598.653044326
1,699,9532289.056022346
1,700,10743982.729185298
1,701,9153094.225036744
1,702,8659639.4758075
1,703,9206485.63118491
1,704,10863075.599607842
1,705,10535173.816507606
1,706,10374046.238074796
1,707,9464885.736027736
1,708,9896644.655515363
1,709,9599473.376631033
1,710,10354454.09578543
1,711,9916388.258457942
1,712,10298665.040990656
1,713,9752579.845130347
1,714,9881776.848993976
